itemCollection_faction_Davion,,,
itemCollection_systemStores_Mechs_Davion_Light,Reference,0,1
itemCollection_systemStores_Mechs_Davion_Medium,Reference,0,1
itemCollection_systemStores_MechParts_Davion_Light,Reference,0,1
itemCollection_systemStores_MechParts_Davion_Medium,Reference,0,1
itemCollection_systemStores_MechParts_Davion_Heavy,Reference,0,1
Weapon_Autocannon_UAC2_0-STOCK,Weapon,0,10
Weapon_Autocannon_UAC5_0-STOCK,Weapon,0,10
Weapon_Autocannon_UAC10_0-STOCK,Weapon,0,10
Weapon_Autocannon_UAC20_0-STOCK,Weapon,0,10
Ammo_AmmunitionBox_Ultra_AC2,AmmunitionBox,0,10
Ammo_AmmunitionBox_Ultra_AC5,AmmunitionBox,0,10
Ammo_AmmunitionBox_Ultra_AC10,AmmunitionBox,0,10
Ammo_AmmunitionBox_Ultra_AC20,AmmunitionBox,0,10
Gear_Actuator_Earthwerks_Roundhouse,Upgrade,0,10
Gear_Actuator_Maltex_MuayThai,Upgrade,0,10
Gear_Actuator_Kallon_Tackle,Upgrade,0,10
Gear_Actuator_Hellespont_Impede,Upgrade,0,10
