BTA_List_Taurus,,,
emod_engine_040,HeatSink,0,10
emod_engine_100,HeatSink,0,10
emod_engine_160,HeatSink,0,10
emod_engine_175,HeatSink,0,10
emod_engine_180,HeatSink,0,10
emod_engine_250,HeatSink,0,10
emod_engine_260,HeatSink,0,10
emod_engine_265,HeatSink,0,10
emod_engine_280,HeatSink,0,10
emod_engine_300,HeatSink,0,10
emod_engineslots_xl_center,HeatSink,0,10
Gear_JumpJet_Generic_Standard,JumpJet,0,10
emod_armorslots_ferrosfibrous,Upgrade,0,10
Weapon_Laser_SmallLaser_0-STOCK,Weapon,0,10
Weapon_MachineGun_MachineGun_0-STOCK,Weapon,0,10
Weapon_PPC_PPC_0-STOCK,Weapon,0,10
mechdef_locust_LCT-3V,Mech,1,10
mechdef_wasp_WSP-4T,Mech,1,10
mechdef_thunderbolt_TDR-5S,Mech,1,10
mechdef_warhammer_WHM-6R,Mech,1,10
mechdef_marauder_MAD-3R,Mech,1,10
